,Ind_ID,GENDER,Car_Owner,Propert_Owner,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,label,Family
863,5061762,F,Y,N,135000.0,Working,Higher education,Married,Rented apartment,-11262.0,-563,1,0,0,1,Accountants,0,4
864,5069117,F,N,Y,180000.0,Pensioner,Secondary,not married,House / apartment,-20577.0,365243,1,0,0,0,Laborers,0,1
865,5009579,F,N,N,112500.0,Pensioner,Secondary,Married,House / apartment,-21316.0,365243,1,0,0,0,Laborers,0,2
866,5048319,F,N,N,90000.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,Core staff,0,1
867,5023389,M,Y,Y,157500.0,Commercial associate,Higher education,Married,House / apartment,-13536.0,-2092,1,0,0,0,Core staff,0,6
868,5143457,M,Y,Y,247500.0,State servant,Secondary,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,0,2
869,5089225,M,N,N,112500.0,Pensioner,Secondary,Married,House / apartment,-23027.0,365243,1,0,1,0,Laborers,0,2
870,5069257,F,Y,Y,67500.0,Working,Secondary,Married,House / apartment,-12821.0,-931,1,0,1,1,Laborers,0,4
871,5044939,M,N,Y,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,0,6
872,5022730,M,Y,N,360000.0,Commercial associate,Secondary,Married,House / apartment,-15262.0,-1674,1,0,0,0,Managers,0,8
873,5149413,F,N,Y,315000.0,Commercial associate,Higher education,Married,House / apartment,-10937.0,-168,1,0,1,0,Managers,0,6
874,5062745,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-15035.0,-1128,1,0,1,0,Cleaning staff,0,2
875,5105565,M,N,Y,135000.0,Pensioner,Secondary,Civil marriage,House / apartment,-23094.0,365243,1,0,1,0,Laborers,0,2
876,5114544,F,N,Y,166500.0,Working,Incomplete higher,Married,House / apartment,-10794.0,-4029,1,0,0,1,Laborers,0,2
877,5100352,M,N,N,180000.0,Working,Secondary,Married,House / apartment,-15661.5,-4967,1,1,1,0,Laborers,0,2
878,5078841,M,N,Y,225000.0,Working,Secondary,Married,House / apartment,-20298.0,-3282,1,0,0,0,Medicine staff,0,2
879,5117392,F,N,N,135000.0,Commercial associate,Incomplete higher,not married,House / apartment,-17615.0,-339,1,0,0,0,Accountants,0,1
880,5022189,F,N,N,135000.0,Commercial associate,Secondary,Separated,House / apartment,-15170.0,-7979,1,0,0,0,High skill tech staff,0,3
881,5105422,F,N,Y,193500.0,Working,Secondary,not married,House / apartment,-18449.0,-9683,1,0,0,0,Laborers,0,1
882,5143453,M,Y,Y,247500.0,State servant,Secondary,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,0,2
883,5067832,F,Y,Y,315000.0,Working,Higher education,Married,House / apartment,-21377.0,-577,1,0,0,1,Laborers,0,2
884,5090995,M,Y,Y,405000.0,Working,Higher education,Married,House / apartment,-10323.0,-2622,1,1,1,1,Managers,0,2
885,5089512,F,Y,N,405000.0,Working,Secondary,Married,Rented apartment,-13810.0,-1678,1,1,1,1,Core staff,0,4
886,5116373,F,N,N,90000.0,Working,Secondary,Married,With parents,-10092.0,-976,1,0,0,0,Laborers,0,4
887,5149106,M,N,Y,270000.0,Working,Secondary,Married,House / apartment,-12488.0,-3608,1,0,0,0,Security staff,0,6
888,5091737,F,Y,Y,243000.0,Working,Secondary,not married,House / apartment,-14716.0,-2057,1,0,0,0,Sales staff,0,1
889,5052620,M,Y,Y,180000.0,Commercial associate,Secondary,Married,House / apartment,-15988.0,-1994,1,0,1,0,High skill tech staff,0,4
890,5087819,M,N,Y,112500.0,Working,Secondary,Married,House / apartment,-15788.0,-1563,1,0,0,0,Security staff,0,6
891,5139757,M,Y,Y,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494,1,0,0,0,Laborers,0,2
892,5113639,F,N,N,135000.0,Pensioner,Higher education,Married,Municipal apartment,-19700.0,365243,1,0,0,0,Laborers,0,2
893,5052811,F,N,Y,117000.0,Working,Secondary,Married,House / apartment,-17189.0,-4523,1,0,0,0,Managers,0,2
894,5095751,F,N,N,202500.0,Working,Secondary,Married,With parents,-12869.0,-340,1,1,1,0,Managers,0,2
895,5096785,F,Y,Y,270000.0,Pensioner,Secondary,Married,House / apartment,-24194.0,365243,1,0,0,0,Laborers,0,2
896,5062286,M,N,Y,202500.0,Commercial associate,Secondary,Married,House / apartment,-8353.0,-1081,1,1,0,1,Core staff,0,2
897,5090805,F,N,N,135000.0,Working,Secondary,not married,House / apartment,-16814.0,-6614,1,0,0,0,Laborers,0,1
898,5079075,F,N,Y,216000.0,Working,Secondary,Married,House / apartment,-15569.0,-1639,1,1,0,0,Core staff,0,2
899,5146447,F,N,Y,135000.0,Working,Secondary,Widow,House / apartment,-14394.0,-919,1,0,1,0,Managers,0,1
900,5051008,F,N,N,225000.0,Commercial associate,Secondary,Married,House / apartment,-10448.0,-3392,1,1,1,1,Realty agents,0,4
901,5100106,M,Y,N,81000.0,Working,Secondary,Married,House / apartment,-17660.0,-3261,1,1,1,0,Laborers,0,2
902,5094896,M,Y,Y,180000.0,Working,Secondary,Civil marriage,House / apartment,-14136.0,-3928,1,0,0,0,Managers,0,4
903,5050894,M,Y,N,292500.0,Pensioner,Secondary,Married,House / apartment,-18875.0,365243,1,0,0,0,Laborers,0,2
904,5054414,M,N,N,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,Managers,0,2
905,5025791,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-18506.0,-3630,1,0,0,0,Core staff,0,2
906,5067949,F,N,Y,157500.0,Commercial associate,Secondary,not married,House / apartment,-18133.0,-3591,1,0,1,1,Laborers,0,1
907,5142482,M,Y,N,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312.0,-1199,1,0,0,0,Core staff,0,6
908,5041271,M,N,Y,445500.0,Commercial associate,Higher education,Separated,House / apartment,-19298.0,-2469,1,0,0,0,Laborers,0,1
909,5115957,F,Y,Y,180000.0,Working,Secondary,Widow,House / apartment,-15494.0,-4304,1,0,0,0,Sales staff,0,1
910,5010881,F,N,Y,45000.0,Pensioner,Secondary,Married,House / apartment,-20688.0,365243,1,0,1,0,Laborers,0,2
911,5029423,F,N,Y,315000.0,State servant,Secondary,Civil marriage,House / apartment,-11206.0,-2514,1,0,0,1,Core staff,0,4
912,5105159,M,N,Y,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238.0,-2187,1,1,1,0,Managers,0,6
913,5029610,F,Y,Y,180000.0,Commercial associate,Higher education,not married,House / apartment,-15161.0,-7140,1,0,0,0,Core staff,0,1
914,5117450,F,N,N,90000.0,Working,Secondary,Married,House / apartment,-11863.0,-96,1,1,0,0,Laborers,0,6
915,5143620,F,N,Y,166500.0,Pensioner,Secondary,Married,House / apartment,-23208.0,365243,1,0,1,0,Laborers,0,2
916,5023949,M,Y,Y,148500.0,Working,Secondary,Married,House / apartment,-14962.0,-5176,1,0,0,0,Laborers,0,4
917,5089737,F,Y,N,135000.0,Working,Secondary,Married,House / apartment,-19010.0,-6761,1,1,1,0,Cleaning staff,0,2
918,5143402,M,Y,Y,144000.0,Commercial associate,Higher education,Married,House / apartment,-19270.0,-2356,1,0,1,0,Managers,0,2
919,5041921,M,N,N,135000.0,Pensioner,Secondary,Married,House / apartment,-15661.5,365243,1,0,1,0,Laborers,0,2
920,5136909,M,N,N,360000.0,Working,Secondary,Married,House / apartment,-15244.0,-2908,1,1,0,1,Managers,0,4
921,5143596,F,N,N,90000.0,Working,Secondary,Civil marriage,House / apartment,-11639.0,-3333,1,1,0,0,Waiters/barmen staff,0,2
922,5095939,M,N,N,157500.0,Working,Secondary,Married,House / apartment,-17340.0,-3596,1,0,1,0,Managers,0,2
923,5113343,M,N,Y,135000.0,Working,Secondary,Married,House / apartment,-11462.0,-4606,1,0,0,0,Laborers,0,6
924,5142920,F,N,N,292500.0,Working,Incomplete higher,Married,House / apartment,-12454.0,-4030,1,1,1,0,Sales staff,0,4
925,5114294,F,N,N,112500.0,State servant,Secondary,Widow,House / apartment,-19295.0,-5246,1,1,0,0,Laborers,0,1
926,5088055,F,N,Y,216000.0,Working,Secondary,not married,House / apartment,-17937.0,-3054,1,0,0,0,Medicine staff,0,1
927,5142815,M,Y,N,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359.0,-2906,1,0,1,0,Laborers,0,2
928,5054460,M,Y,N,135000.0,Working,Secondary,Married,House / apartment,-18934.0,-1915,1,0,1,0,Laborers,0,4
929,5113134,F,N,Y,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,-21845.0,365243,1,0,0,0,Laborers,0,1
930,5069380,M,N,Y,337500.0,Working,Secondary,not married,House / apartment,-16717.0,-1267,1,0,0,0,High skill tech staff,0,1
931,5065798,F,N,Y,44550.0,Pensioner,Secondary,Married,House / apartment,-22911.0,365243,1,0,0,0,Laborers,0,2
932,5036396,F,Y,Y,112500.0,Working,Secondary,Civil marriage,House / apartment,-13686.0,-1256,1,0,0,0,Cooking staff,0,2
933,5148535,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-10473.0,-1721,1,0,1,0,Laborers,0,4
934,5105436,M,N,Y,112500.0,Working,Secondary,Civil marriage,House / apartment,-14358.0,-2317,1,0,0,0,Laborers,0,6
935,5105412,F,N,Y,135000.0,Working,Secondary,Married,House / apartment,-12760.0,-1518,1,0,0,0,Laborers,0,6
936,5026177,M,Y,Y,135000.0,Working,Secondary,Married,House / apartment,-19171.0,-7804,1,1,0,0,Laborers,0,2
937,5142584,M,Y,Y,301500.0,Working,Secondary,Married,Rented apartment,-9009.0,-864,1,0,0,0,Laborers,0,2
938,5054297,F,Y,N,112500.0,Working,Secondary,Married,House / apartment,-14060.0,-7364,1,1,0,0,Cooking staff,0,2
939,5118108,M,Y,N,90000.0,Working,Secondary,not married,House / apartment,-8304.0,-1101,1,1,0,0,Laborers,0,1
940,5054106,F,N,N,67500.0,Pensioner,Secondary,Separated,House / apartment,-21516.0,365243,1,0,0,0,Laborers,0,1
941,5010683,M,Y,Y,292500.0,Working,Higher education,Married,House / apartment,-10297.0,-2231,1,0,0,0,Managers,0,2
942,5045850,F,Y,Y,315000.0,Commercial associate,Higher education,Married,With parents,-12621.0,-1327,1,0,0,0,Managers,0,6
943,5058371,F,N,Y,117000.0,Working,Secondary,Married,House / apartment,-17468.0,-355,1,1,1,0,Laborers,0,2
944,5068147,F,N,Y,157500.0,Pensioner,Secondary,not married,House / apartment,-20441.0,365243,1,0,0,0,Laborers,0,1
945,5137187,F,Y,N,67500.0,Working,Secondary,Married,House / apartment,-11405.0,-1934,1,1,0,0,Laborers,0,2
946,5139859,M,Y,Y,189000.0,Pensioner,Secondary,Separated,House / apartment,-20011.0,365243,1,0,0,0,Laborers,0,1
947,5095873,F,N,N,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309.0,-5179,1,1,1,0,Core staff,0,2
948,5126809,M,N,Y,157500.0,Commercial associate,Secondary,Married,House / apartment,-10676.0,-2326,1,0,1,1,Laborers,0,4
949,5096604,F,Y,N,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,Core staff,0,4
950,5036765,F,N,N,112500.0,Working,Secondary,Married,House / apartment,-12834.0,-1224,1,0,0,1,Laborers,0,4
951,5091880,F,Y,Y,202500.0,Commercial associate,Secondary,Married,House / apartment,-18463.0,-7048,1,0,0,0,Accountants,0,2
952,5090082,M,N,N,180000.0,Commercial associate,Secondary,Married,House / apartment,-15051.0,-1678,1,0,0,0,Laborers,0,2
953,5061481,F,N,Y,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615.0,-2266,1,0,0,1,Managers,0,4
954,5125235,F,N,Y,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766.0,-73,1,0,0,0,High skill tech staff,0,6
955,5089474,M,N,N,180000.0,Working,Higher education,Married,House / apartment,-14344.0,-3443,1,0,0,0,Laborers,0,2
956,5126021,F,N,N,112500.0,Working,Secondary,Civil marriage,House / apartment,-14788.0,-2661,1,1,1,0,Core staff,0,4
957,5114630,F,N,Y,81000.0,Working,Secondary,Married,House / apartment,-19738.0,-286,1,1,0,0,Sales staff,0,2
958,5010225,F,Y,Y,90000.0,State servant,Secondary,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,0,4
959,5118526,F,N,Y,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,-523,1,0,0,0,Laborers,0,2
960,5061340,F,N,Y,94500.0,Pensioner,Secondary,Widow,House / apartment,-24302.0,365243,1,0,0,0,Laborers,0,1
961,5118527,F,N,Y,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,-523,1,0,0,0,Laborers,0,2
962,5090186,M,Y,Y,450000.0,Pensioner,Higher education,Married,House / apartment,-23451.0,365243,1,0,0,0,Laborers,0,2
963,5089596,M,Y,N,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,-14011.0,-978,1,0,0,0,Managers,0,2
964,5066865,F,N,Y,54000.0,Working,Secondary,Married,House / apartment,-9905.0,-795,1,0,0,0,Sales staff,0,6
965,5061832,F,N,Y,112500.0,Pensioner,Secondary,Married,House / apartment,-22616.0,365243,1,0,0,0,Laborers,0,2
966,5009941,F,N,Y,157500.0,Working,Secondary,Married,House / apartment,-10710.0,-2351,1,0,0,0,Sales staff,0,6
967,5052731,F,N,Y,180000.0,Commercial associate,Secondary,Civil marriage,House / apartment,-13812.0,-1114,1,0,0,0,Laborers,0,2
968,5137175,F,N,N,225000.0,Working,Secondary,Married,House / apartment,-20142.0,-3760,1,1,1,0,Sales staff,0,2
969,5045614,M,Y,Y,360000.0,Working,Higher education,Married,House / apartment,-15556.0,-1327,1,0,0,0,Drivers,0,4
970,5067926,F,N,Y,112500.0,Pensioner,Secondary,Widow,House / apartment,-22743.0,365243,1,0,0,0,Laborers,0,1
971,5047870,M,Y,Y,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569.0,-3322,1,0,0,0,Laborers,0,4
972,5025161,M,N,N,360000.0,Working,Secondary,Civil marriage,House / apartment,-12523.0,-5145,1,0,0,0,Laborers,0,2
973,5145694,M,Y,Y,225000.0,Working,Higher education,not married,With parents,-9444.0,-663,1,1,1,0,Laborers,0,1
974,5113455,F,N,Y,126000.0,Commercial associate,Secondary,Married,House / apartment,-18140.0,-4119,1,0,0,0,Laborers,0,4
975,5150164,F,N,N,135000.0,Pensioner,Secondary,Widow,Municipal apartment,-23643.0,365243,1,0,1,0,Laborers,0,1
976,5126321,F,N,N,270000.0,Working,Secondary,Married,House / apartment,-17778.0,-1719,1,1,1,0,High skill tech staff,0,2
977,5088450,F,N,Y,157500.0,State servant,Secondary,Widow,House / apartment,-22887.0,-2052,1,0,1,0,Drivers,0,1
978,5068631,F,Y,Y,216000.0,Working,Secondary,Married,House / apartment,-21216.0,-3641,1,0,0,0,Managers,0,2
979,5021693,M,Y,Y,337500.0,Working,Incomplete higher,Married,House / apartment,-12418.0,-1678,1,0,1,0,Laborers,0,6
980,5111172,M,Y,Y,225000.0,Working,Higher education,Married,Rented apartment,-10602.0,-481,1,0,0,0,Sales staff,0,2
981,5029184,F,N,Y,108000.0,Working,Secondary,Married,House / apartment,-15973.0,-4603,1,0,0,0,Laborers,0,4
982,5069051,M,Y,N,225000.0,Commercial associate,Secondary,Married,House / apartment,-17762.0,-2484,1,0,0,0,Laborers,0,2
983,5046379,F,N,N,180000.0,Working,Incomplete higher,Married,House / apartment,-19558.0,-1904,1,0,0,0,Laborers,0,2
984,5118477,F,N,Y,180000.0,Working,Secondary,Married,House / apartment,-17386.0,-888,1,0,0,0,Laborers,0,2
985,5106118,F,Y,Y,135000.0,Working,Higher education,Married,House / apartment,-13467.0,-393,1,0,0,0,Core staff,0,4
986,5024148,F,Y,N,180000.0,Working,Higher education,Married,With parents,-11380.0,-1007,1,1,1,0,Accountants,0,2
987,5112966,F,N,N,112500.0,Working,Secondary,Married,House / apartment,-18805.0,-10688,1,0,1,0,Laborers,0,2
988,5089240,F,N,N,270000.0,State servant,Secondary,Separated,House / apartment,-19363.0,-12332,1,0,1,1,Medicine staff,0,1
989,5067262,F,Y,Y,270000.0,Working,Secondary,Married,House / apartment,-19982.0,-1724,1,0,1,0,Laborers,0,2
990,5045255,F,N,Y,270000.0,Working,Secondary,Married,House / apartment,-20854.0,-3689,1,0,0,0,Core staff,0,4
991,5044478,F,N,N,135000.0,Working,Secondary,Married,House / apartment,-15661.5,-2228,1,0,0,0,Laborers,0,2
992,5136020,M,Y,N,351000.0,Commercial associate,Secondary,Married,House / apartment,-16143.0,-8479,1,0,0,0,Private service staff,0,4
993,5033418,M,Y,N,202500.0,Commercial associate,Secondary,Married,House / apartment,-10756.0,-2180,1,0,1,0,Managers,0,2
994,5021737,F,N,Y,189000.0,Pensioner,Secondary,Widow,House / apartment,-20858.0,365243,1,0,0,0,Laborers,0,1
995,5023231,M,Y,Y,270000.0,Working,Secondary,Separated,House / apartment,-17376.0,-1362,1,0,0,0,Laborers,0,1
996,5029225,F,Y,Y,144000.0,Pensioner,Secondary,Civil marriage,House / apartment,-21406.0,365243,1,0,1,0,Laborers,0,2
997,5028909,F,N,N,67500.0,Working,Secondary,Married,House / apartment,-9963.0,-1876,1,0,0,0,Sales staff,0,2
998,5090793,F,N,Y,247500.0,Working,Higher education,Married,House / apartment,-14020.0,-3503,1,0,1,0,Core staff,0,2
999,5126517,M,Y,N,157500.0,Working,Higher education,Married,House / apartment,-20516.0,-2265,1,0,1,0,Laborers,0,2
1000,5146114,F,N,Y,157500.0,State servant,Higher education,Separated,House / apartment,-20763.0,-11389,1,0,1,0,Laborers,0,1
1001,5146034,M,N,Y,157500.0,Working,Secondary,not married,House / apartment,-17111.0,-4146,1,0,0,0,Cooking staff,0,1
1002,5142972,M,N,N,180000.0,Working,Secondary,not married,House / apartment,-10656.0,-926,1,1,1,0,Laborers,0,4
1003,5028569,F,Y,Y,315000.0,Commercial associate,Secondary,Married,House / apartment,-15653.0,-5500,1,0,0,1,Core staff,0,2
1004,5114032,F,N,N,99000.0,Working,Higher education,Married,House / apartment,-14661.0,-5521,1,0,0,0,Laborers,0,2
1005,5085826,F,N,N,351000.0,Commercial associate,Higher education,Married,House / apartment,-21574.0,-1081,1,0,1,0,Laborers,0,2
1006,5053089,F,N,N,175500.0,Working,Secondary,not married,House / apartment,-18643.0,-658,1,0,0,0,High skill tech staff,0,1
1007,5117753,M,Y,N,306000.0,Working,Secondary,Married,House / apartment,-16011.0,-1649,1,0,0,0,Managers,0,2
1008,5126826,F,N,N,157500.0,Working,Secondary,Civil marriage,With parents,-11680.0,-3695,1,0,0,0,Sales staff,0,4
1009,5018505,F,N,N,58500.0,Pensioner,Secondary,Married,House / apartment,-20970.0,365243,1,0,0,0,Laborers,0,2
1010,5067893,M,Y,Y,292500.0,Working,Secondary,Married,Rented apartment,-17011.0,-901,1,0,0,0,Laborers,0,2
1011,5048305,F,N,N,166500.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,Core staff,0,1
1012,5135531,M,Y,Y,225000.0,Working,Secondary,Separated,House / apartment,-13867.0,-1751,1,0,0,0,Drivers,0,1
1013,5067019,F,Y,Y,247500.0,Working,Secondary,Civil marriage,House / apartment,-17152.0,-1253,1,0,0,1,Laborers,0,4
1014,5115671,M,Y,Y,189000.0,Working,Higher education,Married,House / apartment,-13317.0,-3663,1,0,0,0,High skill tech staff,0,4
1015,5136985,M,Y,N,247500.0,Working,Secondary,not married,House / apartment,-12340.0,-3334,1,1,0,0,Managers,0,1
1016,5126687,F,N,Y,90000.0,Working,Secondary,Married,House / apartment,-19899.0,-3149,1,1,0,0,Laborers,0,2
1017,5058509,F,N,Y,148500.0,Pensioner,Secondary,Married,House / apartment,-22774.0,365243,1,0,0,0,Laborers,0,2
1018,5045513,M,Y,N,180000.0,Working,Secondary,Married,House / apartment,-11498.0,-4491,1,0,0,0,Laborers,0,4
1019,5021730,F,Y,Y,180000.0,Commercial associate,Secondary,Married,House / apartment,-16971.0,-1375,1,0,0,1,Cleaning staff,0,4
1020,5048542,F,N,Y,121900.5,Pensioner,Secondary,Married,House / apartment,-15946.0,365243,1,0,0,0,Laborers,0,2
1021,5096342,F,N,N,112500.0,Working,Secondary,Married,Municipal apartment,-11688.0,-1162,1,1,0,0,Laborers,0,2
1022,5021293,F,Y,Y,180000.0,Commercial associate,Higher education,Married,House / apartment,-11901.0,-183,1,0,0,1,Core staff,0,4
1023,5143079,F,Y,N,225000.0,Commercial associate,Secondary,Married,House / apartment,-13926.0,-500,1,0,0,0,Sales staff,0,2
1024,5116478,M,Y,Y,450000.0,Commercial associate,Secondary,Married,House / apartment,-13383.0,-489,1,0,1,0,Drivers,0,6
1025,5062294,F,Y,Y,225000.0,Working,Higher education,Married,House / apartment,-17795.0,-2450,1,0,0,1,Managers,0,2
1026,5091222,F,N,Y,135000.0,Working,Secondary,Married,House / apartment,-14838.0,-1539,1,0,0,0,Laborers,0,8
1027,5089887,F,N,Y,157500.0,Working,Higher education,Married,House / apartment,-10662.0,-1556,1,0,0,0,Sales staff,0,2
1028,5090790,F,Y,Y,238500.0,Working,Higher education,Married,House / apartment,-15203.0,-7095,1,0,0,0,Medicine staff,0,2
1029,5146429,M,Y,N,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897.0,-674,1,0,0,0,Sales staff,0,2
1030,5069292,F,Y,Y,180000.0,Commercial associate,Secondary,Married,House / apartment,-15461.0,-2605,1,1,1,0,Managers,0,4
1031,5054407,M,N,N,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,Managers,0,2
1032,5028616,M,N,Y,135000.0,Working,Higher education,Married,House / apartment,-9403.0,-1999,1,1,1,0,High skill tech staff,0,4
1033,5036319,F,N,Y,112500.0,Commercial associate,Secondary,not married,House / apartment,-17993.0,-555,1,0,0,0,Security staff,0,1
1034,5116606,M,Y,Y,180000.0,Working,Incomplete higher,Married,House / apartment,-17115.0,-4599,1,0,1,0,Laborers,0,2
1035,5089218,F,Y,N,171000.0,Working,Secondary,Civil marriage,House / apartment,-14017.0,-6488,1,1,1,0,Medicine staff,0,4
1036,5068648,M,N,Y,135000.0,Working,Secondary,not married,With parents,-11344.0,-1054,1,0,0,0,Drivers,0,1
1037,5143560,M,N,N,202500.0,Working,Secondary,Married,With parents,-10954.0,-745,1,0,0,0,Drivers,0,6
1038,5024925,F,N,N,33750.0,Pensioner,Higher education,Married,House / apartment,-19054.0,365243,1,0,0,0,Laborers,0,2
1039,5029082,F,N,Y,135000.0,Pensioner,Secondary,Widow,House / apartment,-22017.0,365243,1,0,1,0,Laborers,0,1
1040,5116633,F,N,Y,135000.0,Pensioner,Higher education,not married,House / apartment,-22501.0,365243,1,0,0,0,Laborers,0,1
1041,5126518,M,Y,N,157500.0,Working,Higher education,Married,House / apartment,-20516.0,-2265,1,0,1,0,Laborers,0,2
1042,5104945,F,N,Y,67500.0,Commercial associate,Secondary,Married,House / apartment,-16694.0,-412,1,1,1,0,Sales staff,0,8
1043,5116991,M,Y,Y,135000.0,Working,Secondary,Married,House / apartment,-14495.0,-3505,1,0,1,0,Laborers,0,2
1044,5096340,F,Y,N,153000.0,Pensioner,Secondary,Widow,House / apartment,-23679.0,365243,1,0,1,0,Laborers,0,1
1045,5024670,F,N,Y,180000.0,Working,Higher education,Separated,House / apartment,-15113.0,-1585,1,0,0,0,HR staff,0,3
1046,5062095,M,Y,N,180000.0,Working,Secondary,not married,House / apartment,-10171.0,-1812,1,1,1,0,High skill tech staff,0,1
1047,5079057,M,Y,N,121500.0,Working,Secondary,Married,House / apartment,-14869.0,-6904,1,0,1,0,Laborers,0,2
1048,5041881,M,N,N,112500.0,Working,Secondary,Civil marriage,Rented apartment,-14778.0,-2530,1,0,0,0,Laborers,0,2
1049,5053117,M,Y,N,270000.0,Commercial associate,Secondary,Civil marriage,House / apartment,-13534.0,-1420,1,0,0,0,Laborers,0,4
1050,5115921,M,Y,Y,360000.0,Commercial associate,Secondary,Married,House / apartment,-15344.0,-314,1,0,0,0,Drivers,0,2
1051,5150221,M,Y,Y,116100.0,Working,Secondary,Married,House / apartment,-10136.0,-2441,1,0,0,0,Laborers,0,2
1052,5026166,M,Y,Y,225000.0,Pensioner,Higher education,Married,House / apartment,-24166.0,365243,1,0,0,0,Laborers,0,2
1053,5100171,M,Y,Y,450000.0,Pensioner,Higher education,Married,House / apartment,-17296.0,365243,1,0,0,0,Laborers,0,2
1054,5126294,M,N,N,225000.0,Working,Secondary,Married,House / apartment,-21149.0,-11884,1,1,0,0,Laborers,0,2
1055,5149980,F,N,Y,405000.0,State servant,Higher education,Married,House / apartment,-12732.0,-4520,1,0,0,0,Core staff,0,4
1056,5089580,F,Y,N,112500.0,State servant,Secondary,Married,House / apartment,-11664.0,-460,1,1,1,0,Core staff,0,2
1057,5041320,F,N,N,157500.0,Working,Higher education,not married,Office apartment,-18973.0,-3289,1,0,0,0,Laborers,0,1
1058,5105499,F,N,Y,202500.0,Working,Higher education,Married,House / apartment,-10669.0,-1495,1,0,0,0,Laborers,0,2
1059,5095514,M,Y,Y,297000.0,Working,Secondary,Married,House / apartment,-20509.0,-1161,1,0,1,0,Laborers,0,2
1060,5089275,F,Y,N,315000.0,Working,Higher education,Married,House / apartment,-13592.0,-3504,1,0,1,1,Accountants,0,2
1061,5069066,M,N,Y,202500.0,Working,Secondary,not married,House / apartment,-9743.0,-3093,1,0,0,0,Laborers,0,1
1062,5125542,M,N,N,180000.0,Working,Higher education,Married,With parents,-13484.0,-2417,1,1,1,0,High skill tech staff,0,2
1063,5095033,M,Y,Y,202500.0,Commercial associate,Higher education,Married,House / apartment,-15406.0,-1463,1,0,0,0,Drivers,0,2
1064,5142163,M,N,Y,360000.0,Working,Secondary,Civil marriage,House / apartment,-11524.0,-2554,1,0,0,0,Sales staff,0,4
1065,5029529,M,Y,Y,112500.0,Pensioner,Lower secondary,Married,House / apartment,-21719.0,365243,1,0,1,0,Laborers,0,2
1066,5090493,F,N,N,121500.0,Pensioner,Secondary,Married,House / apartment,-21310.0,365243,1,0,0,0,Laborers,0,2
1067,5105291,F,N,N,112500.0,Working,Secondary,Widow,With parents,-10240.0,-818,1,1,1,0,Core staff,0,1
1068,5116005,M,Y,Y,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-16923.0,-2537,1,0,0,0,High skill tech staff,0,4
1069,5115679,M,N,Y,112500.0,Pensioner,Secondary,Married,House / apartment,-22442.0,365243,1,0,1,0,Laborers,0,2
1070,5061500,F,N,Y,135000.0,Working,Incomplete higher,Married,House / apartment,-15948.0,-9359,1,0,0,0,Laborers,0,4
1071,5045380,M,Y,Y,261000.0,Working,Incomplete higher,Married,House / apartment,-15936.0,-1508,1,0,1,0,Managers,0,2
1072,5041355,M,Y,Y,121500.0,Pensioner,Higher education,Married,House / apartment,-24261.0,365243,1,0,1,0,Laborers,0,2
1073,5113057,F,Y,N,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096.0,-1344,1,0,1,1,Accountants,0,1
1074,5148981,F,Y,Y,94500.0,Working,Secondary,Married,House / apartment,-18095.0,-10364,1,0,0,0,High skill tech staff,0,2
1075,5010238,M,Y,Y,225000.0,Working,Secondary,Married,House / apartment,-16507.0,-4331,1,0,0,0,Drivers,0,2
1076,5024604,F,N,Y,630000.0,Pensioner,Secondary,not married,House / apartment,-21982.0,365243,1,0,1,0,Laborers,0,1
1077,5090705,F,N,N,202500.0,Pensioner,Higher education,not married,House / apartment,-23290.0,365243,1,0,0,0,Laborers,0,1
